country_code	country	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039	2040	2041	2042	2043	2044	2045	2046	2047	2048	2049	2050	2051	2052	2053	2054	2055	2056	2057	2058	2059	2060	2061	2062	2063	2064	2065	2066	2067	2068	2069	2070	2071	2072	2073	2074	2075	2076	2077	2078	2079	2080	2081	2082	2083	2084	2085	2086	2087	2088	2089	2090	2091	2092	2093	2094	2095	2096	2097	2098	2099	2100
900	World	8.742	7.873	7.881	7.986	8.075	8.134	8.213	8.309	8.397	8.463	8.588	8.685	8.791	8.855	8.981	9.076	9.164	9.254	9.326	9.416	9.515	9.604	9.693	9.793	9.898	9.979	10.049	10.15	10.237	10.291	10.406	10.472	10.565	10.679	10.744	10.807	10.889	10.95	11.047	11.113	11.184	11.263	11.333	11.407	11.5	11.581	11.61	11.698	11.763	11.862	11.935	11.982	12.064	12.138	12.177	12.256	12.32	12.412	12.458	12.522	12.578	12.613	12.667	12.732	12.779	12.825	12.855	12.893	12.98	13.042	13.091	13.138	13.198	13.276	13.337	13.392	13.45	13.524	13.567
1834	Sub-Saharan Africa	9.398	9.005	8.715	8.705	8.674	8.689	8.665	8.636	8.627	8.613	8.57	8.569	8.505	8.512	8.487	8.502	8.476	8.44	8.431	8.431	8.433	8.445	8.446	8.438	8.444	8.392	8.445	8.448	8.469	8.46	8.465	8.49	8.457	8.464	8.502	8.512	8.543	8.647	8.683	8.72	8.75	8.845	8.857	8.912	8.971	9.032	9.086	9.19	9.233	9.291	9.372	9.427	9.55	9.574	9.674	9.764	9.842	9.927	9.997	10.112	10.224	10.297	10.416	10.487	10.601	10.654	10.789	10.871	11.027	11.161	11.316	11.381	11.494	11.64	11.79	11.868	11.931	12.023	12.093
1833	Northern Africa and Western Asia	5.773	5.617	5.414	5.481	5.556	5.623	5.724	5.802	5.867	5.943	6.032	6.126	6.209	6.276	6.347	6.443	6.53	6.624	6.739	6.798	6.88	6.99	7.095	7.203	7.271	7.408	7.489	7.591	7.686	7.798	7.904	8.075	8.147	8.241	8.369	8.514	8.638	8.74	8.823	8.975	9.066	9.234	9.301	9.4	9.511	9.621	9.737	9.825	9.922	10.044	10.114	10.202	10.306	10.347	10.393	10.457	10.521	10.652	10.712	10.802	10.897	10.899	10.936	11.011	11.088	11.187	11.245	11.315	11.397	11.569	11.633	11.756	11.835	11.923	12.086	12.21	12.268	12.393	12.42
1831	Central and Southern Asia	9.201	7.104	7.299	7.436	7.534	7.67	7.795	7.929	7.918	8.107	8.269	8.428	8.587	8.662	8.821	8.855	8.93	9	9.159	9.225	9.447	9.483	9.624	9.676	9.841	9.97	10.043	10.201	10.326	10.449	10.584	10.69	10.871	11.062	11.133	11.309	11.411	11.589	11.709	11.868	12.001	12.104	12.261	12.373	12.497	12.658	12.816	12.96	13.17	13.271	13.374	13.565	13.752	13.832	13.952	14.09	14.271	14.393	14.461	14.637	14.762	14.809	14.809	15.08	15.076	15.265	15.303	15.41	15.501	15.544	15.682	15.941	15.904	16.131	16.172	16.167	16.231	16.232	16.49
1832	Eastern and South-Eastern Asia	8.52	8.465	8.697	8.932	9.146	9.322	9.562	9.791	10.057	10.278	10.488	10.746	10.988	11.18	11.491	11.739	12.001	12.363	12.488	12.667	12.876	13.182	13.256	13.468	13.679	13.839	14.011	14.272	14.422	14.622	14.859	15.034	15.164	15.32	15.59	15.711	15.869	15.974	16.206	16.294	16.456	16.567	16.622	16.737	16.857	16.93	17.001	17.02	17.11	17.166	17.295	17.438	17.597	17.66	17.731	17.777	17.975	18.171	18.286	18.292	18.221	18.349	18.342	18.22	18.262	18.259	18.308	18.375	18.395	18.463	18.36	18.47	18.536	18.628	18.761	18.903	19.144	19.067	19.328
1830	Latin America and the Caribbean	8.06	7.077	7.131	7.232	7.328	7.455	7.588	7.692	7.801	7.901	8.03	8.144	8.293	8.411	8.533	8.654	8.828	8.94	9.115	9.255	9.373	9.545	9.679	9.795	9.903	10.047	10.171	10.274	10.407	10.517	10.668	10.789	10.95	11.081	11.201	11.357	11.475	11.623	11.763	11.91	11.972	12.188	12.373	12.473	12.636	12.81	12.972	13.088	13.28	13.408	13.577	13.657	13.789	13.887	13.919	14.134	14.216	14.4	14.544	14.661	14.812	15.022	15.107	15.198	15.198	15.371	15.459	15.451	15.635	15.684	15.724	15.801	15.884	16.027	16.049	16.171	16.215	16.288	16.352
1835	Oceania (excluding Australia and New Zealand)	7.338	7.395	7.542	7.654	7.803	7.96	8.016	8.154	8.28	8.335	8.536	8.602	8.791	8.885	9.011	9.095	9.273	9.276	9.387	9.487	9.658	9.694	9.899	10.093	10.194	10.269	10.393	10.572	10.71	10.844	10.916	11.06	11.18	11.293	11.437	11.578	11.696	11.825	11.988	12.169	12.226	12.384	12.519	12.595	12.933	12.922	12.964	13.152	13.29	13.328	13.593	13.553	13.588	13.757	13.869	14.045	14.235	14.314	14.284	14.432	14.451	14.666	15.005	15.035	15.306	15.347	15.371	15.517	15.44	15.51	15.561	15.76	15.861	16.108	16.109	16.174	16.048	16.164	16.284
1836	Australia/New Zealand	7.212	7.322	7.459	7.562	7.708	7.843	7.972	8.132	8.281	8.414	8.571	8.77	8.912	9.08	9.193	9.391	9.543	9.698	9.847	10.007	10.129	10.223	10.338	10.418	10.49	10.568	10.658	10.725	10.799	10.84	10.863	10.992	11.066	11.14	11.248	11.306	11.412	11.382	11.477	11.52	11.59	11.573	11.664	11.757	11.935	11.901	12.003	11.969	12.119	12.116	12.334	12.428	12.614	12.634	12.781	12.89	12.993	13.194	13.292	13.347	13.381	13.425	13.506	13.475	13.579	13.631	13.646	13.512	13.462	13.582	13.601	13.603	13.627	13.539	13.522	13.493	13.554	13.502	13.624
1829	Europe and Northern America	11.925	10.628	10.556	10.695	10.8	10.891	11.03	11.141	11.263	11.35	11.496	11.6	11.706	11.862	11.996	12.123	12.254	12.39	12.501	12.6	12.705	12.858	12.975	13.058	13.165	13.209	13.296	13.354	13.386	13.444	13.516	13.586	13.651	13.675	13.704	13.763	13.807	13.832	13.843	13.85	13.86	13.895	13.889	13.845	13.881	13.946	13.947	13.896	13.993	14.033	14.053	14.077	14.112	14.119	14.105	14.119	14.161	14.156	14.186	14.171	14.199	14.132	14.137	14.166	14.172	14.129	14.102	14.035	14.006	13.998	14.026	14.073	14.076	14.112	14.099	14.104	14.165	14.191	14.163
901	More developed regions	11.894	10.797	10.719	10.832	10.974	11.065	11.191	11.315	11.399	11.518	11.653	11.755	11.864	12.026	12.16	12.277	12.416	12.525	12.639	12.749	12.838	12.947	13.047	13.133	13.187	13.235	13.299	13.361	13.406	13.452	13.505	13.56	13.623	13.647	13.694	13.769	13.823	13.842	13.892	13.904	13.931	13.98	13.948	13.918	13.937	13.998	14.035	14.044	14.04	14.07	14.063	14.112	14.142	14.119	14.096	14.115	14.127	14.149	14.122	14.122	14.112	14.091	14.089	14.122	14.097	14.046	14.026	13.986	13.964	13.907	13.957	13.954	13.977	14.053	14.003	13.973	14.099	14.105	14.147
